Track,CD,Boxnumber,Title,Composer,Artist,Aufnahmeort,Aufnahmedatum,Besetzung,
,,,,,,,,,
,,,,,,,,,
Jazz Roads – Classic Jazz – 232093,,,,,,,,,
,,,,,,,,,
21,26,232095,He Ain't Got Rhythm,(Berlin),Jimmie Lunceford And His Orchestra,New York,26/01/1937,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster, Sy Oliver (t), Elmer Crumbley, Russell Bowles (tb), Eddie Durham (tb, g), Willie Smith (cl, as, bar), Laforet Dent (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Joe Thomas (cl, ts), Edwin Wilcox (p, cel, a), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib).",
22,26,232095,Linger Awhile,(Owens-Rose),Jimmie Lunceford And His Orchestra,New York,26/01/1937,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster, Sy Oliver (t), Elmer Crumbley, Russell Bowles (tb), Eddie Durham (tb, g), Willie Smith (cl, as, bar), Laforet Dent (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Joe Thomas (cl, ts), Edwin Wilcox (p, cel, a), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib).",
23,26,232095,Honest And Truly,(Rose),Jimmie Lunceford And His Orchestra,New York,26/01/1937,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster, Sy Oliver (t), Elmer Crumbley, Russell Bowles (tb), Eddie Durham (tb, g), Willie Smith (cl, as, bar), Laforet Dent (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Joe Thomas (cl, ts), Edwin Wilcox (p, cel, a), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib).",
24,26,232095,Slummin' On Park Avenue,(Berlin),Jimmie Lunceford And His Orchestra,New York,26/01/1937,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster, Sy Oliver (t), Elmer Crumbley, Russell Bowles (tb), Eddie Durham (tb, g), Willie Smith (cl, as, bar), Laforet Dent (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Joe Thomas (cl, ts), Edwin Wilcox (p, cel, a), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib).",
,,,,,,,,,
,,,,,,,,,
CD 27,,,Jimmie Lunceford 1937-39,,,,,,
1,27,232095,Coquette,(Kahn-Green-Lombardo),Jimmie Lunceford And His Orchestra,New York,15/06/1937,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Eddie Durham (tb, g), Willie Smith (cl, as, bar), Eddie Brown (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Joe Thomas (cl, ts), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib).",
2,27,232095,The Merry-Go-Round Broke Down,(Friend-Franklin) ,Jimmie Lunceford And His Orchestra,New York,15/06/1937,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Eddie Durham (tb, g), Willie Smith (cl, as, bar), Eddie Brown (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Joe Thomas (cl, ts), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib).",
3,27,232095,Ragging The Scale,(Claypoole),Jimmie Lunceford And His Orchestra,New York,15/06/1937,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Eddie Durham (tb, g), Willie Smith (cl, as, bar), Eddie Brown (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Joe Thomas (cl, ts), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib).",
4,27,232095,Hell's Bells,(Kassel),Jimmie Lunceford And His Orchestra,New York,15/06/1937,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Eddie Durham (tb, g), Willie Smith (cl, as, bar), Eddie Brown (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Joe Thomas (cl, ts), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib).",
5,27,232095,For Dancers Only,(Oliver),Jimmie Lunceford And His Orchestra,New York,15/06/1937,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Eddie Durham (tb, g), Willie Smith (cl, as, bar), Eddie Brown (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Joe Thomas (cl, ts), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib).",
6,27,232095,Posin',(Cahn-Chaplin),Jimmie Lunceford And His Orchestra,New York,15/06/1937,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Eddie Durham (tb, g), Willie Smith (cl, as, bar), Eddie Brown (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Joe Thomas (cl, ts), Willie Smith (cl, as, bar, a, v), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib).",
7,27,232095,The First Time I Saw You,(Wrubel-Shilkret),Jimmie Lunceford And His Orchestra,New York,15/06/1937,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Eddie Durham (tb, g), Willie Smith (cl, as, bar), Eddie Brown (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Joe Thomas (cl, ts), Willie Smith (cl, as, bar, a, v), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib).",
8,27,232095,"Honey, Keep Your Mind On Me",(Roberts-Lunceford),Jimmie Lunceford And His Orchestra,New York,15/06/1937,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Eddie Durham (tb, g), Willie Smith (cl, as, bar), Eddie Brown (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Joe Thomas (cl, ts), Willie Smith (cl, as, bar, a, v), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib).",
9,27,232095,Put On Your Old Grey Bonnet,(Murphy-Wenrich),Jimmie Lunceford And His Orchestra,New York,15/06/1937,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Eddie Durham (tb, g), Willie Smith (cl, as, bar), Eddie Brown (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Joe Thomas (cl, ts), Willie Smith (cl, as, bar, a, v), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib).",
10,27,232095,Pigeon Walk,(Monaco),Jimmie Lunceford And His Orchestra,New York,05/11/1937,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
11,27,232095,Like A Ship At Sea,(Lunceford-Welcker),Jimmie Lunceford And His Orchestra,New York,05/11/1937,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
12,27,232095,Teasin' Tessie Brown,(Razaf-Roberts-Lunceford) ,Jimmie Lunceford And His Orchestra,New York,05/11/1937,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
13,27,232095,Annie Laurie,(Trad.),Jimmie Lunceford And His Orchestra,New York,05/11/1937,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
14,27,232095,Frisco Fog,(Carr),Jimmie Lunceford And His Orchestra,New York,05/11/1937,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
15,27,232095,Margie,(Conrad-Robinson-Davis) ,Jimmie Lunceford And His Orchestra,New York,06/01/1938,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
16,27,232095,The Love Nest,(Hirsch-Harbach),Jimmie Lunceford And His Orchestra,New York,06/01/1938,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
17,27,232095,I'm Laughin' Up My Sleeve (Ha-Ha-Ha-Ha-Ha),(Lawrence-Tinturin) ,Jimmie Lunceford And His Orchestra,New York,06/01/1938,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
18,27,232095,Down By The Old Mill Stream,(Taylor-Taylor),Jimmie Lunceford And His Orchestra,New York,12/04/1938,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
19,27,232095,My Melancholy Baby,(Burnett-Norton-Watson) ,Jimmie Lunceford And His Orchestra,New York,12/04/1938,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
20,27,232095,"Sweet Sue, Just You",(Harris-Young),Jimmie Lunceford And His Orchestra,New York,12/04/1938,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
21,27,232095,By The River Sainte Marie,(Leslie-Warren),Jimmie Lunceford And His Orchestra,New York,12/04/1938,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
22,27,232095,Rainin',(Oliver),Jimmie Lunceford And His Orchestra,New York,03/01/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
23,27,232095,Tain't What You Do,(Oliver-Young),Jimmie Lunceford And His Orchestra,New York,03/01/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
24,27,232095,Cheatin' On Me,(Yellen-Pollack),Jimmie Lunceford And His Orchestra,New York,03/01/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
25,27,232095,LeJazz Hot,(Mooney),Jimmie Lunceford And His Orchestra,New York,03/01/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
26,27,232095,Time's A-Wastin',(Madden-Lunceford),Jimmie Lunceford And His Orchestra,New York,03/01/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
,,,,,,,,,
,,,,,,,,,
CD 28,,,Jimmie Lunceford 1939,,,,,,
1,28,232095,"Baby, Won't You Please Come Home",(Warfield-Williams) ,Jimmie Lunceford And His Orchestra,New York,31/01/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Joe Thomas (cl, ts, v), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
2,28,232095,You're Just A Dream,(Gaillard),Jimmie Lunceford And His Orchestra,New York,31/01/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Joe Thomas (cl, ts, v), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
3,28,232095,The Lonesome Road,(Austin-Shilkret),Jimmie Lunceford And His Orchestra,New York,31/01/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Joe Thomas (cl, ts, v), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
4,28,232095,You Set Me On Fire,(Colwell-McKinnon),Jimmie Lunceford And His Orchestra,New York,31/01/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Joe Thomas (cl, ts, v), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
5,28,232095,I've Only Myself To Blame,(Tinturin),Jimmie Lunceford And His Orchestra,New York,31/01/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Joe Thomas (cl, ts, v), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
6,28,232095,What Is This Thing Called Swing?,(Hecht-Bass),Jimmie Lunceford And His Orchestra,New York,07/02/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Joe Thomas (cl, ts, v), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
7,28,232095,Mixup,(Oliver),Jimmie Lunceford And His Orchestra,New York,07/02/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Joe Thomas (cl, ts, v), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
8,28,232095,Shoemaker's Holiday,(McKay),Jimmie Lunceford And His Orchestra,New York,07/02/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Joe Thomas (cl, ts, v), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
9,28,232095,Blue Blazes,(Oliver-Nowling),Jimmie Lunceford And His Orchestra,New York,07/02/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Joe Thomas (cl, ts, v), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Eddie Durham, Leon Carr (a).",
10,28,232095,Mandy,(Clarke-Turk-Meyer-Johnston),Jimmie Lunceford And His Orchestra,New York,07/04/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Joe Thomas (cl, ts, v), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Will Hudson (a).",
11,28,232095,Easter Parade,(Berlin),Jimmie Lunceford And His Orchestra,New York,07/04/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Joe Thomas (cl, ts, v), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Will Hudson (a).",
12,28,232095,Ain't She Sweet?,(Yellen-Ager ),Jimmie Lunceford And His Orchestra,New York,07/04/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Joe Thomas (cl, ts, v), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Will Hudson (a).",
13,28,232095,White Heat,(Hudson),Jimmie Lunceford And His Orchestra,New York,07/04/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Joe Thomas (cl, ts, v), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Will Hudson (a).",
14,28,232095,"Oh Why, Oh Why",(Hecht-Bass),Jimmie Lunceford And His Orchestra,New York,17/05/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Joe Thomas (cl, ts, v), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Will Hudson (a).",
15,28,232095,"Well, All Right Then",(Lunceford Orchestra),Jimmie Lunceford And His Orchestra,New York,17/05/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Joe Thomas (cl, ts, v), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Will Hudson (a).",
16,28,232095,You Let Me Down,(McKinnon-Colwell),Jimmie Lunceford And His Orchestra,New York,17/05/1939,"Jimmie Lunceford (dir): Eddie Tompkins, Paul Webster (t), Sy Oliver (t, a, v), Elmer Crumbley, Russell Bowles (tb), Trummy Young (tb, g), Willie Smith (cl, as, bar), Ted Buckner (as), Joe Thomas (cl, ts, v), Dan Grissom (cl, as, v), Earl Carruthers (cl, as, bar), Edwin Wilcox (p, cel), Al Norris (g), Moses Allen (sb), Jimmy Crawford (d, vib). Will Hudson (a).",
